issue_assignee,median_resolution_days,avg_resolution_days,std_resolution_days,pct_fast_resolved,total_tickets,tickets_per_month,active_months,avg_priority,pct_high_priority,n_distinct_projects,n_distinct_categories,pct_reopened,resolution_rate,avg_comments,pct_sole_resolver,avg_first_response_days,avg_processing_steps,z_max,z_feature,mahalanobis,mahalanobis_sq,is_outlier_z,is_outlier_mah
nzvz,1125.110855451389,957.919561796086,446.5796506992054,0.0909090909090909,11.0,2.2,5.0,2.0,0.0,2.0,2.0,0.0,1.0,2.363636363636364,0.0,11.288101851851852,2.363636363636364,7.155701993695769,median_resolution_days,9.656841140899772,93.2545808205744,True,True
t.n2v8z2d,0.0348066782407407,5.137453136574074,12.235236365192067,0.875,8.0,0.0,0.0,2.0,0.0,5.0,4.0,0.0,1.0,2.125,0.0,7.021773440945774,1.875,0.9965008272116382,pct_fast_resolved,2.5720308696700243,6.615342794535541,False,False
t.y0v.wygh,4.195891203703703,10.146347736625517,12.789303918444023,0.6666666666666666,9.0,1.5,6.0,2.0,0.0,2.0,1.0,0.2222222222222222,1.0,3.333333333333333,0.0,9.448855452674897,3.7777777777777777,3.579358966901537,pct_reopened,4.247177862320863,18.038519794188417,True,False
t.y10tygh,0.006886574074074,14.757599342592592,20.989381528456715,0.6,5.0,1.25,4.0,2.0,0.2,3.0,3.0,0.0,1.0,4.2,0.0,5.722335069444444,1.6,1.0485466485672825,avg_processing_steps,3.576231218999701,12.789429731748088,False,False
t.y10tygp,7.4224652777777775,7.7431269290123454,6.3916454817687,0.6666666666666666,6.0,1.0,6.0,2.1666666666666665,0.1666666666666666,2.0,2.0,0.1666666666666666,1.0,2.6666666666666665,0.0,21.68914351851852,2.333333333333333,2.5153122247383757,pct_reopened,3.4309743226374834,11.771584802597738,False,False
t.y10tygr,12.812476851851851,17.18377403846154,13.520544808122269,0.3076923076923077,13.0,1.3,10.0,2.0,0.0,2.0,1.0,0.0,1.0,2.076923076923077,0.0769230769230768,40.35854878917379,2.3846153846153846,1.3319873739290737,n_distinct_categories,3.22247104400344,10.384319629440622,False,False
t.y10ygh,23.97015046296296,31.327465277777776,26.537433762500086,0.2857142857142857,7.0,1.1666666666666667,6.0,2.0,0.0,1.0,1.0,0.1428571428571428,1.0,4.0,0.0,28.36965443121693,3.4285714285714284,2.059292192382735,pct_reopened,3.037854545225763,9.228560237948827,False,False
t.y1_3_ygh,15.76650462962963,28.56397321428572,40.1735449808826,0.2857142857142857,7.0,1.1666666666666667,6.0,2.0,0.0,1.0,1.0,0.1428571428571428,1.0,2.7142857142857144,0.1428571428571429,38.98313988095239,3.4285714285714284,2.059292192382735,pct_reopened,3.975085574735365,15.801305326469187,False,False
t.y1z0ygh,2.995775462962963,8.413887602880658,9.996741109267385,0.6666666666666666,9.0,1.8,5.0,2.111111111111111,0.1111111111111111,3.0,1.0,0.0,1.0,1.2222222222222223,0.2222222222222222,15.993645833333334,2.333333333333333,3.5126969809184407,pct_sole_resolver,4.276684022018157,18.290026224185397,True,False
t.y1z0ygi,12.961354166666666,10.194065806878308,4.875960868790246,0.4285714285714285,7.0,1.75,4.0,2.0,0.0,3.0,1.0,0.2857142857142857,1.0,1.7142857142857142,0.0,28.633278769841272,3.142857142857143,4.106062104272306,pct_reopened,5.008937157444008,25.089451447223254,True,False
t.y40ygh,5.663819444444444,17.554012345679013,23.67574204602504,0.5833333333333334,12.0,1.7142857142857142,7.0,2.0,0.0,1.0,2.0,0.0833333333333333,1.0,4.833333333333333,0.0833333333333333,40.55231963734568,2.6666666666666665,0.9524823105997214,n_distinct_categories,2.198520166042217,4.833490920494298,False,False
t.y8114ygh,3.1641666666666666,14.63550886501736,28.49579550962545,0.75,16.0,1.7777777777777777,9.0,2.0,0.0,2.0,2.0,0.1875,1.0,2.5,0.125,29.838848765432097,2.5,2.9143297530495618,pct_reopened,4.375989343312279,19.149282732782627,False,False
t.y8zv0ygi,22.498078703703705,31.033467592592597,32.785342469232404,0.4,5.0,1.0,5.0,2.0,0.0,1.0,1.0,0.2,1.0,3.4,0.0,49.23007175925926,4.8,3.1537402700362733,pct_reopened,4.242468750729265,17.99854110091433,False,False
t.y8zv0ygo,11.243894675925926,17.298098958333334,20.57837899198075,0.5,16.0,1.7777777777777777,9.0,2.0,0.0,1.0,1.0,0.0,1.0,1.9375,0.0,41.78958333333333,2.5625,1.3319873739290737,n_distinct_categories,2.698007357111669,7.279243699028694,False,False
t.yctn0ygh,4.6891087962962965,11.404136904761904,9.307509657047817,0.5714285714285714,7.0,1.1666666666666667,6.0,2.0,0.0,1.0,1.0,0.1428571428571428,1.0,3.142857142857143,0.0,28.28562830687831,3.4285714285714284,2.059292192382735,pct_reopened,2.8555638499781795,8.154244901302203,False,False
t.yd-0tygh,6.985335648148149,15.865868055555556,19.584198595693177,0.5714285714285714,7.0,1.1666666666666667,6.0,2.0,0.0,1.0,1.0,0.1428571428571428,1.0,3.857142857142857,0.0,43.80763392857143,4.0,2.059292192382735,pct_reopened,3.1873317717515786,10.159083823217056,False,False
t.yd10ygh,5.697662037037037,11.106086033950618,13.463476679353818,0.6666666666666666,6.0,1.5,4.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.3333333333333333,20.049596836419752,1.6666666666666667,4.679977743526653,pct_sole_resolver,5.1136817248766,26.14974078333692,True,False
t.yn039ygo,0.0147800925925925,64.5857662037037,128.81786208936143,0.6,5.0,1.25,4.0,2.0,0.0,2.0,1.0,0.0,1.0,1.4,0.1999999999999999,19.94984490740741,1.8,3.1000219638347315,pct_sole_resolver,4.236974384018521,17.951951930829125,False,False
t.yt2_0ygi,6.325040509259259,5.619849537037037,1.5752269483157892,1.0,6.0,1.0,6.0,2.0,0.0,1.0,1.0,0.0,1.0,2.6666666666666665,0.0,34.64868634259259,2.833333333333333,1.4999893573409893,pct_fast_resolved,3.8825081549024474,15.073869572884007,False,False
t.yt2_0ygo,3.849988425925926,7.531631944444444,10.266613290555371,0.8333333333333334,6.0,1.5,4.0,2.0,0.0,1.0,1.0,0.0,1.0,1.5,0.1666666666666666,55.88382523148148,2.833333333333333,2.481009438209171,pct_sole_resolver,4.291548629139691,18.417389636270762,False,False
t.yt_9ygh,0.4792418981481481,14.22382265946502,24.43246663649707,0.6111111111111112,18.0,2.571428571428572,7.0,2.0,0.0,3.0,1.0,0.0555555555555555,1.0,1.8888888888888888,0.0,52.25983731995884,2.888888888888889,1.3475681966264246,avg_first_response_days,2.673391514161705,7.147022187991813,False,False
t.ytu0ygh,35.991145833333334,27.435314203960907,23.197653659130932,0.3333333333333333,9.0,1.8,5.0,2.0,0.0,2.0,2.0,0.1111111111111111,1.0,2.0,0.0,52.9287962962963,2.2222222222222223,1.451265482575216,pct_reopened,3.2319312008725993,10.445379287173802,False,False
t.yx0uygi,7.148981481481481,5.47306712962963,4.149476786396627,1.0,5.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,4.4,0.0,55.079518518518526,3.8,1.4999893573409893,pct_fast_resolved,5.224091786496456,27.291134993739732,False,False
t.yz01ygh,5.843356481481481,22.5969957010582,30.99985194825636,0.7142857142857143,7.0,1.4,5.0,2.0,0.0,1.0,1.0,0.1428571428571428,1.0,4.142857142857143,0.1428571428571429,46.04710152116402,3.4285714285714284,2.059292192382735,pct_reopened,3.85119758119954,14.831722809437188,False,False
t.yz01ygi,5.028819444444444,13.59486224537037,18.56561463376996,0.6,5.0,1.25,4.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,29.629328703703703,2.8,1.3319873739290737,n_distinct_categories,2.4995157280180393,6.247578874609549,False,False
t.yz42_ygi,1.283275462962963,7.424138888888889,9.738520828698109,0.6,5.0,1.25,4.0,2.0,0.0,1.0,1.0,0.2,1.0,5.2,0.0,30.002671296296292,3.4,3.1537402700362733,pct_reopened,3.853876754149054,14.852366036170448,False,False
t.yzt_0ygh,23.38436921296296,24.04707070707071,22.666659349114,0.4545454545454545,22.0,2.75,8.0,2.0,0.0,4.0,1.0,0.0909090909090909,1.0,2.136363636363636,0.0,36.04683291245792,2.909090909090909,1.3319873739290737,n_distinct_categories,2.4299222148435398,5.9045219701901335,False,False
u6y1.wwygh,40.83863425925926,39.65971836419753,28.35301328642034,0.1666666666666666,6.0,1.2,5.0,2.0,0.0,1.0,1.0,0.0,1.0,6.833333333333333,0.0,19.854542824074077,4.166666666666667,1.8566008435213497,pct_fast_resolved,3.9589332080975392,15.673152146177474,False,False
u6yu_0ygh,20.519172453703703,25.29235966724537,17.94506069320312,0.125,8.0,1.3333333333333333,6.0,2.0,0.0,1.0,1.0,0.125,1.0,6.125,0.125,15.134234457671957,4.375,2.0244303535644663,pct_fast_resolved,4.048014683061337,16.386422874280175,False,False
u6yx0uygo,53.08359375,68.82801851851852,34.67726679008981,0.0,10.0,1.4285714285714286,7.0,2.0,0.0,2.0,1.0,0.1,1.0,9.3,0.0,55.67973842592593,5.5,2.643500316969611,avg_processing_steps,4.045711214935641,16.367779234656016,False,False
u6yz0uygi,25.32921875,41.52387709876543,40.78401433616544,0.1666666666666666,6.0,1.2,5.0,2.0,0.0,1.0,2.0,0.0,1.0,4.833333333333333,0.0,39.2640162037037,3.0,1.8566008435213497,pct_fast_resolved,3.152524417769401,9.9384102046323,False,False
unzvvz2,20.43454861111111,32.84186149691358,38.14145315228281,0.5,6.0,1.5,4.0,2.0,0.0,1.0,1.0,0.0,1.0,3.1666666666666665,0.1666666666666666,38.76221836419753,2.5,2.481009438209171,pct_sole_resolver,3.3021323878848166,10.90407830711788,False,False
w.nzwwz2ycz6dn28n,0.0036921296296296,1.2811640211640212,4.521907982336082,0.9285714285714286,14.0,1.5555555555555556,9.0,2.4285714285714284,0.2857142857142857,4.0,4.0,0.0,0.9285714285714286,1.5,0.0,5.853161502849003,1.2857142857142858,1.3963781831065287,avg_processing_steps,2.4206567257632883,5.859578983983043,False,False
wzcdd4aa,0.0043570775462962,0.4256866997087814,2.3639581896120245,0.989247311827957,186.0,186.0,1.0,2.0806451612903225,0.0591397849462365,9.0,4.0,0.0,1.0,0.9247311827956988,0.0,0.000787037037037,1.1290322580645162,6.108919749000627,tickets_per_month,8.075782330523435,65.21826024999451,True,True
x8azvjn2,0.0036745833333333,2.266483198945473,24.28045246480532,0.9861111111111112,144.0,6.857142857142857,21.0,2.208333333333333,0.1736111111111111,6.0,5.0,0.0069444444444444,0.9583333333333334,1.1527777777777777,0.0,0.0021356682769726,1.1597222222222223,1.5358182237835625,avg_processing_steps,3.1704296291737464,10.05162403354278,False,False
z2w_x,299.94586805555554,350.59065244697456,281.3766984552826,0.1627906976744186,43.0,3.071428571428572,14.0,2.13953488372093,0.0465116279069767,8.0,5.0,0.0,1.0,0.9534883720930232,0.0232558139534884,169.9076129850088,1.2093023255813953,7.155701993695769,median_resolution_days,8.668151014906325,75.13684201722155,True,True
z8yx0z2ygh,35.07144675925926,67.90248842592592,54.17653215693212,0.0,9.0,1.2857142857142858,7.0,2.0,0.0,3.0,1.0,0.1111111111111111,1.0,9.333333333333334,0.0,70.01907021604939,3.7777777777777777,2.5279188836938173,pct_fast_resolved,3.9863975360683668,15.891365315571946,False,False
